"SAMPLEID","BFI","LAT","LONG","STATIONID","COLLDATE","INDEX_REGION_LONG","INDEX_REGION","INDEX_NAME","ni_total","nt_LOW_N","nt_LOW_P","pi_Tol_13","pt_Achnan_Navic","pt_BC_12","pt_O_345","pt_PT_12","pt_SALINITY_34","pt_Sens_810"
"AB26585",15,38.75827931,-85.24770785,"OSK-02-0016","9/8/2016","Low_Lithologic_Nitrogen","LON","IDEM_2021_Diatoms",600,4,4,15.0779896013865,23.6363636363636,14.5454545454545,29.0909090909091,12.7272727272727,10.9090909090909,32.7272727272727
"AB26597",35.63175574,39.65906644,-87.29645128,"WLV-15-0002","10/13/2016","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,3,3,18.4745762711864,26.865671641791,14.9253731343284,34.3283582089552,11.9402985074627,13.4328358208955,25.3731343283582
"AB26599",35,39.72054175,-87.19905073,"WLV-13-0013","10/4/2016","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,0,0,3.33333333333333,10.7142857142857,3.57142857142857,50,25,25,21.4285714285714
"AB26601",24.00289203,38.51962605,-87.6274733,"WLW-02-0001","10/12/2016","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,5,4,10.2564102564103,20.5882352941176,14.7058823529412,39.7058823529412,17.6470588235294,16.1764705882353,19.1176470588235
"AB26602",20,38.05456496,-87.66741773,"WLW-07-0002","10/11/2016","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,3,3,0.666666666666667,25,15,45,20,10,45
"AB26603",35.11118336,39.84928338,-87.35870034,"WSU-06-0010","10/4/2016","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,3,3,2.66666666666667,33.3333333333333,4.76190476190476,33.3333333333333,14.2857142857143,4.76190476190476,38.0952380952381
"AB26604",32,39.51544061,-87.47301754,"WBU-05-0002","10/12/2016","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,5,5,1.17845117845118,25.531914893617,12.7659574468085,29.7872340425532,19.1489361702128,10.6382978723404,40.4255319148936
"AB26610",16.15858661,38.03016472,-87.92564778,"WLW-07-0003","10/11/2016","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,0,0,1.33779264214047,26.9230769230769,3.84615384615385,38.4615384615385,11.5384615384615,19.2307692307692,23.0769230769231
"AB26611",35,39.77088974,-87.3253239,"WLV-15-0003","10/4/2016","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,6,7,4.02010050251256,22.4489795918367,6.12244897959184,38.7755102040816,14.2857142857143,8.16326530612245,28.5714285714286
"AB26613",32.03530895,39.54643943,-87.28653001,"WBU-04-0005","10/13/2016","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,3,3,16.4893617021277,19.4029850746269,8.95522388059701,32.8358208955224,10.4477611940299,14.9253731343284,23.8805970149254
"AB26615",32.74060632,39.56990831,-87.10961833,"WBU-04-0006","10/3/2016","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,3,4,8.34782608695652,24.3589743589744,12.8205128205128,26.9230769230769,12.8205128205128,12.8205128205128,26.9230769230769
"AB26617",34.43381535,39.81620217,-87.29742618,"WLV-15-0001","10/4/2016","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,5,4,7.43243243243243,29.6296296296296,12.962962962963,37.037037037037,14.8148148148148,11.1111111111111,31.4814814814815
"AB26618",29.09076714,39.37405725,-87.36118001,"WBU-07-0002","10/12/2016","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,2,3,15.5797101449275,27.6923076923077,10.7692307692308,35.3846153846154,10.7692307692308,15.3846153846154,18.4615384615385
"AB26621",35,40.37032945,-87.32238994,"WLV-04-0002","9/27/2016","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,4,4,12.3519458544839,23.8805970149254,11.9402985074627,31.3432835820896,11.9402985074627,13.4328358208955,25.3731343283582
"AB26622",35.99956766,40.18197005,-87.15314906,"WLV-07-0006","9/27/2016","Low_Lithologic_Nitrogen","LON","IDEM_2021_Diatoms",600,4,4,5.54621848739496,20,12,34,20,10,24
"AB26623",36,40.36947846,-86.92054627,"WLV-01-0080","9/26/2016","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,4,5,8.91938250428816,18.0327868852459,8.19672131147541,31.1475409836066,14.7540983606557,13.1147540983607,21.3114754098361
"AB26624",26.21601319,39.91700994,-86.78103168,"WLV-12-0004","10/3/2016","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,3,3,6.92567567567568,22.2222222222222,9.25925925925926,35.1851851851852,11.1111111111111,18.5185185185185,20.3703703703704
"AB26625",34.83479506,39.94483818,-87.20869601,"WSU-05-0001","10/5/2016","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,5,6,6.41891891891892,27.8688524590164,11.4754098360656,29.5081967213115,9.83606557377049,6.55737704918033,29.5081967213115
"AB26626",33,39.81866069,-87.06981631,"WLV-13-0011","10/3/2016","Low_Lithologic_Nitrogen","LON","IDEM_2021_Diatoms",600,3,2,3.55329949238579,20.9302325581395,9.30232558139535,41.8604651162791,16.2790697674419,9.30232558139535,27.906976744186
"AB26627",33,40.04167867,-86.93924571,"WSU-06-0014","9/27/2016","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,3,2,6.7001675041876,28.2051282051282,5.12820512820513,48.7179487179487,12.8205128205128,20.5128205128205,20.5128205128205
"AB26629",35.71215839,40.27730815,-86.88015113,"WLV-01-0081","9/28/2016","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,4,4,5.78231292517007,26.3157894736842,10.5263157894737,35.0877192982456,15.7894736842105,14.0350877192982,28.0701754385965
"AB26630",35.85400348,39.96693962,-87.33567535,"WLV-16-0003","10/5/2016","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,3,3,3.7037037037037,18.4210526315789,7.89473684210526,36.8421052631579,10.5263157894737,13.1578947368421,28.9473684210526
"AB26631",30.12563772,39.8815025,-86.85376011,"WLV-12-0005","10/3/2016","Low_Lithologic_Nitrogen","LON","IDEM_2021_Diatoms",600,5,4,2.7027027027027,25.4545454545455,18.1818181818182,29.0909090909091,12.7272727272727,14.5454545454545,23.6363636363636
"AB26632",34,40.24770946,-87.27909356,"WLV-06-0004","9/27/2016","Low_Lithologic_Nitrogen","LON","IDEM_2021_Diatoms",600,4,5,3.18257956448911,36.734693877551,14.2857142857143,32.6530612244898,18.3673469387755,12.2448979591837,28.5714285714286
"AB26633",37.08510638,40.60928908,-87.16654971,"WLV-04-0006","9/26/2016","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,5,5,8.04794520547945,24.6575342465753,6.84931506849315,34.2465753424658,12.3287671232877,16.4383561643836,26.027397260274
"AB26634",32.29145533,40.10934254,-86.76735353,"WSU-04-0003","9/28/2016","Low_Lithologic_Nitrogen","LON","IDEM_2021_Diatoms",600,2,1,2.67558528428094,14.2857142857143,14.2857142857143,47.6190476190476,14.2857142857143,14.2857142857143,23.8095238095238
"AB26635",28.30968933,40.14512506,-86.57039643,"WSU-01-0010","9/28/2016","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,6,5,12.3499142367067,21.5909090909091,14.7727272727273,28.4090909090909,11.3636363636364,13.6363636363636,23.8636363636364
"AB26636",35.99714067,40.34095186,-87.06737461,"WLV-05-0110","9/26/2016","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,6,5,7.2041166380789,25.7142857142857,11.4285714285714,30,12.8571428571429,11.4285714285714,24.2857142857143
"AB26637",35,40.12656099,-87.35188313,"WLV-09-0001","9/27/2016","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,1,1,4.48833034111311,23.8095238095238,14.2857142857143,33.3333333333333,16.6666666666667,21.4285714285714,28.5714285714286
"AB26638",35,40.01138814,-87.23231183,"WLV-16-0004","10/5/2016","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,1,2,2.52525252525253,20,8.88888888888889,40,17.7777777777778,13.3333333333333,26.6666666666667
"AB26639",33.93295935,39.88619403,-87.21449056,"WSU-06-0012","10/4/2016","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,3,3,2.14424951267057,25,11.1111111111111,44.4444444444444,19.4444444444444,16.6666666666667,25
"AB26640",36.80588877,40.49559101,-86.93762075,"WLV-02-0030","9/26/2016","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,2,2,10.7394366197183,30.6122448979592,12.2448979591837,26.530612244898,8.16326530612245,10.2040816326531,24.4897959183673
"AB26641",34,40.24770946,-87.27909356,"WLV-06-0004","9/27/2016","Low_Lithologic_Nitrogen","LON","IDEM_2021_Diatoms",600,5,4,4.53781512605042,25.9259259259259,12.962962962963,33.3333333333333,18.5185185185185,7.40740740740741,24.0740740740741
"AB26997",32.03530895,39.54643943,-87.28653001,"WBU-04-0005","10/13/2016","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,1,1,24.8722316865417,19.7183098591549,9.85915492957746,35.2112676056338,12.6760563380282,18.3098591549296,25.3521126760563
"AB26998",35,39.72054175,-87.19905073,"WLV-13-0013","10/4/2016","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,0,0,3.5,23.0769230769231,7.69230769230769,42.3076923076923,19.2307692307692,19.2307692307692,23.0769230769231
"AB28980",38.3012987,41.44704867,-87.27761876,"LMG-05-0015","8/14/2017","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,1,1,30.0341296928328,22.4137931034483,13.7931034482759,36.2068965517241,10.3448275862069,24.1379310344828,12.0689655172414
"AB28981",39.37982196,40.41806385,-86.76806189,"WAW040-0043","8/15/2017","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,3,1,30.4421768707483,26.1904761904762,19.047619047619,38.0952380952381,11.9047619047619,16.6666666666667,16.6666666666667
"AB28982",33.73205269,40.32092985,-86.61818972,"WAW040-0065","8/15/2017","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,3,2,11.1666666666667,22.2222222222222,14.8148148148148,40.7407407407407,18.5185185185185,7.40740740740741,18.5185185185185
"AB28983",38,40.82275203,-87.17585605,"UMI030-0044","8/14/2017","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,0,1,30.8333333333333,27.6595744680851,6.38297872340426,36.1702127659574,12.7659574468085,14.8936170212766,21.2765957446809
"AB28984",35,40.32917794,-86.64715266,"WAW040-0080","8/15/2017","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,5,4,24.7058823529412,29.2682926829268,26.8292682926829,26.8292682926829,12.1951219512195,12.1951219512195,21.9512195121951
"AB28985",37.71564505,40.60072027,-86.54737908,"WDE050-0025","8/14/2017","Low_Lithologic_Nitrogen","LON","IDEM_2021_Diatoms",600,2,2,16.1666666666667,28.5714285714286,9.52380952380952,35.7142857142857,9.52380952380952,21.4285714285714,21.4285714285714
"AB28986",35.12835601,40.60803025,-86.3704127,"WDE050-0031","8/15/2017","Low_Lithologic_Nitrogen","LON","IDEM_2021_Diatoms",600,3,2,26.3422818791946,22.2222222222222,24.0740740740741,27.7777777777778,9.25925925925926,16.6666666666667,24.0740740740741
"AB28987",24.01450008,40.406944,-84.96137,"WSA010-0012","8/17/2017","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,1,1,13.5,13.6363636363636,9.09090909090909,27.2727272727273,9.09090909090909,22.7272727272727,18.1818181818182
"AB28988",28.28433504,40.18622481,-84.9369664,"WWU010-0039","8/17/2017","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,2,2,12.4579124579125,22.9166666666667,12.5,22.9166666666667,10.4166666666667,12.5,22.9166666666667
"AB28989",37.46324177,39.97086972,-85.796175,"WWU100-0040","8/16/2017","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,4,2,33.2775919732441,25.5813953488372,18.6046511627907,34.8837209302326,13.953488372093,11.6279069767442,13.953488372093
"AB28990",37.46324177,39.96432222,-85.81504806,"WWU100-0064","8/16/2017","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,2,3,23.785594639866,25.4237288135593,10.1694915254237,33.8983050847458,11.864406779661,11.864406779661,16.9491525423729
"AB28991",37.38496905,40.01593861,-85.69206833,"WWU100-0078","8/16/2017","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,2,1,18.013468013468,26.6666666666667,15.5555555555556,31.1111111111111,13.3333333333333,13.3333333333333,20
"AB28992",34.90733214,40.03386674,-85.54761731,"WWU100-0098","8/16/2017","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,3,2,19,30.3030303030303,21.2121212121212,33.3333333333333,9.09090909090909,12.1212121212121,24.2424242424242
"AB28993",34.90733214,40.02513401,-85.55707286,"WWU100-0106","8/16/2017","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,3,2,25,21.1538461538462,13.4615384615385,36.5384615384615,9.61538461538461,17.3076923076923,15.3846153846154
"AB28994",28.12504349,39.20858111,-85.87337078,"WEU010-0040","8/30/2017","Low_Lithologic_Nitrogen","LON","IDEM_2021_Diatoms",600,6,5,8.19397993311037,28.5714285714286,16.6666666666667,38.0952380952381,11.9047619047619,16.6666666666667,26.1904761904762
"AB28995",17,38.95665865,-85.49473126,"WEM020-0036","8/30/2017","Low_Lithologic_Nitrogen","LON","IDEM_2021_Diatoms",600,8,6,6.96428571428571,27.0833333333333,20.8333333333333,35.4166666666667,10.4166666666667,14.5833333333333,29.1666666666667
"AB28996",18.49401887,38.97467929,-85.6141175,"WEM-07-0004","8/29/2017","Low_Lithologic_Nitrogen","LON","IDEM_2021_Diatoms",600,5,5,11.8673647469459,26.8292682926829,14.6341463414634,31.7073170731707,9.75609756097561,12.1951219512195,34.1463414634146
"AB28997",30.99658114,39.260094,-85.92208196,"WEF-06-0001","8/30/2017","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,5,5,13.0217028380634,24.5901639344262,16.3934426229508,27.8688524590164,3.27868852459016,14.7540983606557,27.8688524590164
"AB28998",18.20341635,38.90637908,-85.60614372,"WEM-02-0002","8/29/2017","Low_Lithologic_Nitrogen","LON","IDEM_2021_Diatoms",600,6,6,8.90538033395176,26.0869565217391,15.2173913043478,30.4347826086957,8.69565217391304,15.2173913043478,36.9565217391304
"AB28999",21.73090555,39.16031178,-85.25240931,"OML060-0019","8/29/2017","Low_Lithologic_Nitrogen","LON","IDEM_2021_Diatoms",600,2,2,26.962457337884,19.047619047619,9.52380952380952,28.5714285714286,7.14285714285714,11.9047619047619,19.047619047619
"AB29000",32.13014332,39.3869064,-85.55987034,"WEU010-0039","8/29/2017","Low_Lithologic_Nitrogen","LON","IDEM_2021_Diatoms",600,3,3,29.7658862876254,29.0322580645161,16.1290322580645,27.4193548387097,9.67741935483871,12.9032258064516,29.0322580645161
"AB29001",30.39207858,39.36953801,-85.99488726,"WED-07-0001","8/30/2017","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,4,3,28.8135593220339,15.7894736842105,21.0526315789474,35.0877192982456,10.5263157894737,21.0526315789474,14.0350877192982
"AB29002",31.12213029,39.33192521,-85.86121339,"WEF-06-0002","8/30/2017","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,2,2,5.38720538720539,27.027027027027,18.9189189189189,32.4324324324324,10.8108108108108,16.2162162162162,18.9189189189189
"AB29003",32.28455106,39.61836716,-85.80054133,"WED-03-0001","8/29/2017","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,3,2,24.3478260869565,26.1904761904762,21.4285714285714,35.7142857142857,14.2857142857143,11.9047619047619,21.4285714285714
"AB29004",37.84850535,39.93160872,-85.69904306,"WED-04-0001","8/28/2017","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,0,0,13.7123745819398,31.0344827586207,13.7931034482759,31.0344827586207,10.3448275862069,13.7931034482759,27.5862068965517
"AB29005",33.73205269,40.31493762,-86.5437585,"WAW040-0018","8/28/2017","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,2,1,25.3833049403748,21.2765957446809,14.8936170212766,36.1702127659574,14.8936170212766,17.0212765957447,17.0212765957447
"AB29006",26.21601319,39.96682944,-86.68402011,"WLV160-0019","8/28/2017","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,0,1,27.5919732441472,25.4901960784314,11.7647058823529,31.3725490196078,7.84313725490196,9.80392156862745,21.5686274509804
"AB29007",33.16897619,40.08770526,-86.85227513,"WSU040-0020","8/28/2017","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,4,4,24,24.5283018867925,13.2075471698113,33.9622641509434,13.2075471698113,16.9811320754717,13.2075471698113
"AB29329",34.90733214,40.03386674,-85.54761731,"WWU100-0098","8/16/2017","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,2,2,13.5,24.2424242424242,15.1515151515152,36.3636363636364,18.1818181818182,12.1212121212121,12.1212121212121
"AB29331",18.20341635,38.90637908,-85.60614372,"WEM-02-0002","8/29/2017","Low_Lithologic_Nitrogen","LON","IDEM_2021_Diatoms",600,5,7,8.04597701149425,20.4545454545455,9.09090909090909,29.5454545454545,9.09090909090909,9.09090909090909,27.2727272727273
"AB29333",33.73205269,40.31493762,-86.5437585,"WAW040-0018","8/28/2017","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,3,3,19.2307692307692,25.531914893617,12.7659574468085,40.4255319148936,8.51063829787234,19.1489361702128,27.6595744680851
"AB30097",63.69749288,41.29388339,-86.76468411,"UMK-05-0016","9/20/2017","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,3,3,39.9659863945578,30.9090909090909,9.09090909090909,36.3636363636364,10.9090909090909,12.7272727272727,18.1818181818182
"AB30098",62.82944942,41.30631296,-86.67289841,"UMK-05-0018","9/20/2017","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,2,1,45.9507042253521,29.0909090909091,12.7272727272727,29.0909090909091,12.7272727272727,7.27272727272727,21.8181818181818
"AB30099",58.99869905,41.27019518,-86.38248937,"UMK-05-0017","9/20/2017","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,4,3,29.6684118673647,27.0833333333333,8.33333333333333,35.4166666666667,12.5,14.5833333333333,25
"AB30101",63.69749288,41.30626422,-86.74029668,"UMK-05-0019","9/20/2017","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,4,3,30.1369863013699,23.0769230769231,13.4615384615385,38.4615384615385,13.4615384615385,11.5384615384615,25
"AB30103",59.96059638,41.29987452,-86.42077341,"UMK-05-0022","9/20/2017","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,6,4,8.20770519262982,19.1489361702128,25.531914893617,21.2765957446809,4.25531914893617,8.51063829787234,29.7872340425532
"AB30104",40,40.83070749,-87.51176223,"UMI-05-0006","9/12/2017","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,3,3,15.5143338954469,20.9302325581395,6.97674418604651,39.5348837209302,11.6279069767442,9.30232558139535,23.2558139534884
"AB30105",40,40.85874939,-87.44968253,"UMI-05-0005","9/12/2017","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,6,4,14.5484949832776,23.4375,12.5,35.9375,12.5,14.0625,18.75
"AB30106",39,40.76914179,-87.44212768,"UMI-05-0004","9/12/2017","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,6,5,2.17028380634391,45.1612903225806,19.3548387096774,25.8064516129032,9.67741935483871,12.9032258064516,35.4838709677419
"AB30107",60.56534469,41.35760252,-86.29397291,"UMK-03-0036","9/21/2017","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,9,6,21.9723183391003,19.4174757281553,11.6504854368932,32.0388349514563,14.5631067961165,15.5339805825243,19.4174757281553
"AB30108",68.28671329,41.62469088,-86.41901819,"UMK-02-0017","9/25/2017","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,8,5,6.85483870967742,26.5625,29.6875,23.4375,9.375,4.6875,20.3125
"AB30110",68,41.5495069,-86.54676426,"UMK-02-0014","9/19/2017","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,13,9,2.93040293040293,24.1379310344828,29.3103448275862,22.4137931034483,13.7931034482759,5.17241379310345,32.7586206896552
"AB30111",56.12601088,41.30238234,-87.094945,"UMK-10-0009","9/19/2017","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,7,5,6.61016949152542,22.4137931034483,20.6896551724138,25.8620689655172,8.62068965517241,3.44827586206897,24.1379310344828
"AB30112",56.12601088,41.28599067,-87.117368,"UMK-10-0014","9/19/2017","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,6,5,10.9060402684564,25.8620689655172,17.2413793103448,31.0344827586207,8.62068965517241,12.0689655172414,22.4137931034483
"AB30113",47.0511811,41.26833467,-87.18369055,"UMK-10-0007","9/27/2017","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,6,6,17.4774774774775,27.8481012658228,18.9873417721519,32.9113924050633,10.126582278481,16.4556962025316,21.5189873417722
"AB30114",66.85143849,41.45680765,-86.74789344,"UMK-04-0012","9/19/2017","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,5,4,14.8829431438127,22.9508196721311,14.7540983606557,32.7868852459016,11.4754098360656,9.83606557377049,16.3934426229508
"AB30115",66.22337148,41.51612324,-86.53707135,"UMK-04-0011","9/26/2017","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,9,5,25.9450171821306,19.7368421052632,22.3684210526316,26.3157894736842,6.57894736842105,10.5263157894737,22.3684210526316
